hh,load
12411,36752
12412,36703
12413,36724
12414,37480
12415,38487
12416,39525
12417,39870
12418,39820
12419,39754
12420,39952
12421,40030
12422,40639
12423,40173
12424,38571
12425,36989
12426,34898
12427,32617
12428,30123
12429,27902
12430,26222
12431,25367
12432,25194
12433,25121
12434,24981
12435,24833
12436,24561
12437,24385
12438,24254
12439,24213
12440,24453
12441,25244
12442,26120
12443,28236
12444,30788
12445,34371
12446,36031
12447,36560
12448,36278
12449,36368
12450,36187
12451,35875
12452,35619
12453,35455
12454,35361
12455,35517
12456,35453
12457,35215
12458,34750
12459,34856
12460,34825
12461,34854
12462,35477
12463,36218
12464,37339
12465,37959
12466,38445
12467,38755
12468,39107
12469,39288
12470,40212
12471,39827
12472,38751
12473,37218
12474,35126
12475,33028
12476,30527
12477,28397
12478,27188
12479,26559
12480,25934
12481,25478
12482,25359
12483,25002
12484,24845
12485,24606
12486,24535
12487,24593
12488,24757
12489,25457
12490,26505
12491,28404
12492,30819
12493,34358
12494,36390
12495,37320
12496,37032
12497,37382
12498,37299
12499,36987
12500,36665
12501,36405
12502,36262
12503,35952
12504,35723
12505,35500
12506,34966
12507,34838
12508,34723
12509,34424
12510,34761
12511,35603
12512,36601
12513,37220
12514,37366
12515,37542
12516,37685
12517,37958
12518,38941
12519,38099
12520,36914
12521,35505
12522,33648
12523,32093
12524,30242
12525,28172
12526,26553
12527,25488
12528,24928
12529,24832
12530,24749
12531,24418
12532,23945
12533,23653
12534,23491
12535,23324
12536,23206
12537,23479
12538,23957
12539,24429
12540,24817
12541,26614
12542,28186
12543,29888
12544,30963
12545,31703
12546,31746
12547,31517
12548,30953
12549,30485
12550,30041
12551,29733
12552,29407
12553,28922
12554,28605
12555,28417
12556,28256
12557,28239
12558,28605
12559,29422
12560,30621
12561,31878
12562,32851
12563,33333
12564,33760
12565,34454
12566,35641
12567,34989
12568,33811
12569,32642
12570,31472
12571,30211
12572,28768
12573,26916
12574,25341
12575,24628
12576,24137
12577,23412
12578,23320
12579,23228
12580,22877
12581,22779
12582,22622
12583,22448
12584,22333
12585,22506
12586,22774
12587,23568
12588,23717
12589,23777
12590,24629
12591,26110
12592,27254
12593,28367
12594,28910
12595,29384
12596,29433
12597,29497
12598,29602
12599,29997
12600,30040
12601,29686
12602,29463
12603,29413
12604,29266
12605,29452
12606,30129
12607,30871
12608,32049
12609,32971
12610,33696
12611,34190
12612,34817
12613,35754
12614,36006
12615,35445
12616,34327
12617,33036
12618,31231
12619,29780
12620,27923
12621,26054
12622,24705
12623,23844
12624,23334
12625,23155
12626,23142
12627,22932
12628,22866
12629,22620
12630,22443
12631,22291
12632,22533
12633,23341
12634,24260
12635,26724
12636,29817
12637,33386
12638,35650
12639,36789
12640,37106
12641,37939
12642,38340
12643,38363
12644,38392
12645,38370
12646,38330
12647,38399
12648,37995
12649,37611
12650,37230
12651,36901
12652,36450
12653,36058
12654,36463
12655,37099
12656,38031
12657,38700
12658,38947
12659,39203
12660,39230
12661,39837
12662,40680
12663,39817
12664,38297
12665,36668
12666,34667
12667,32520
12668,30198
12669,27620
12670,25887
12671,25340
12672,25254
12673,25079
12674,25069
12675,24955
12676,24708
12677,24394
12678,24287
12679,24316
12680,24406
12681,25101
12682,25832
12683,28215
12684,31227
12685,34798
12686,36604
12687,37481
12688,37302
12689,37505
12690,37335
12691,37407
12692,37100
12693,36864
12694,36769
12695,36839
12696,36517
12697,36074
12698,35395
12699,35190
12700,34857
12701,34995
12702,35618
12703,36478
12704,37466
12705,38415
12706,38696
12707,38882
12708,39287
12709,40321
12710,41215
12711,40344
12712,38748
12713,37145
12714,35087
12715,32765
12716,30165
12717,27549
12718,25867
12719,25335
12720,25020
12721,24866
12722,24791
12723,24785
12724,24477
12725,24105
12726,24065
12727,24096
12728,24272
12729,24858
12730,25713
12731,28066
12732,31053
12733,34393
12734,35981
12735,36290
12736,35615
12737,35795
12738,35347
12739,34859
12740,34578
12741,34563
12742,34628
12743,34677
12744,34474
12745,34419
12746,34488
12747,34542
12748,34632
12749,34837
12750,35555
12751,36655
12752,37874
12753,38263
12754,38746
12755,38931
12756,39500
12757,40412
12758,40334
12759,38987
12760,37988
12761,36667
12762,34316
12763,32111
12764,29748
12765,27457
12766,25860
12767,25081
12768,24774
12769,24472
12770,24343
12771,24007
12772,23654
12773,23488
12774,23208
12775,23243
12776,23410
12777,24058
12778,25197
12779,27319
12780,30033
12781,33424
12782,35312
12783,36047
12784,35541
12785,35513
12786,34886
12787,34150
12788,33841
12789,33346
12790,32919
12791,32881
12792,32606
12793,32528
12794,32391
12795,32612
12796,32475
12797,32381
12798,33160
12799,34318
12800,35344
12801,35945
12802,36660
12803,37035
12804,38009
12805,39325
12806,39775
12807,38822
12808,37504
12809,35836
12810,33687
12811,31604
12812,29331
12813,27119
12814,25333
12815,24659
12816,24422
12817,24388
12818,24315
12819,24141
12820,23764
12821,23583
12822,23534
12823,23396
12824,23493
12825,24178
12826,25200
12827,27490
12828,30411
12829,33642
12830,35544
12831,36278
12832,36032
12833,35970
12834,35367
12835,34722
12836,34150
12837,34158
12838,34222
12839,34496
12840,34094
12841,33788
12842,33246
12843,33164
12844,32863
12845,32836
12846,33323
12847,34392
12848,35453
12849,36274
12850,36702
12851,37021
12852,37463
12853,38742
12854,39244
12855,38289
12856,37033
12857,35579
12858,33800
12859,32229
12860,30257
12861,28107
12862,26586
12863,25691
12864,24992
12865,24919
12866,24929
12867,24721
12868,24345
12869,23954
12870,23795
12871,23687
12872,23632
12873,23955
12874,24439
12875,24921
12876,25651
12877,27107
12878,28588
12879,30232
12880,30993
12881,31426
12882,31162
12883,30767
12884,30254
12885,29790
12886,29458
12887,29230
12888,28973
12889,28662
12890,28377
12891,28013
12892,27861
12893,28070
12894,28414
12895,29248
12896,30492
12897,31963
12898,33142
12899,33712
12900,34034
12901,35308
12902,35606
12903,34701
12904,33659
12905,32435
12906,31019
12907,30005
12908,28590
12909,26939
12910,25562
12911,24749
12912,24249
12913,24133
12914,24031
12915,23761
12916,23367
12917,23042
12918,22803
12919,22618
12920,22514
12921,22783
12922,23060
12923,23860
12924,24243
12925,24391
12926,25290
12927,26439
12928,27367
12929,28243
12930,28713
12931,28955
12932,28762
12933,28575
12934,28560
12935,28748
12936,28725
12937,28380
12938,27918
12939,27490
12940,27419
12941,27726
12942,28287
12943,29176
12944,30517
12945,31816
12946,32847
12947,33568
12948,34595
12949,36443
12950,36563
12951,35643
12952,34218
12953,32976
12954,31270
12955,29795
12956,27784
12957,25782
12958,24263
12959,23749
12960,23570
12961,23643
12962,23937
12963,23787
12964,23603
12965,23449
12966,23352
12967,23369
12968,23550
12969,24266
12970,25076
12971,27498
12972,30697
12973,34202
12974,36023
12975,36612
12976,36045
12977,36191
12978,35905
12979,35321
12980,34929
12981,34662
12982,34399
12983,34149
12984,33655
12985,33194
12986,32621
12987,32451
12988,32288
12989,32464
12990,33318
12991,34586
12992,35914
12993,36935
12994,37553
12995,38120
12996,38982
12997,40674
12998,40585
12999,39334
13000,37798
13001,36153
13002,33995
13003,31980
13004,29406
13005,27383
13006,25967
13007,25075
13008,24818
13009,24730
13010,24708
13011,24570
13012,24320
13013,24126
13014,24028
13015,24090
13016,24307
13017,24782
13018,25801
13019,28205
13020,31360
13021,34634
13022,36380
13023,36701
13024,36348
13025,36572
13026,36079
13027,35406
13028,34980
13029,34645
13030,34403
13031,34239
13032,33808
13033,33497
13034,33198
13035,33081
13036,33305
13037,33538
13038,34200
13039,35305
13040,36685
13041,37678
13042,38194
13043,38536
13044,39573
13045,41038
13046,40752
13047,39597
13048,38093
13049,36408
13050,34400
13051,32215
13052,29775
13053,27426
13054,25824
13055,24894
13056,24324
13057,24609
13058,25032
13059,24763
13060,24553
13061,24363
13062,24313
13063,24590
13064,24578
13065,25177
13066,25956
13067,28325
13068,31623
13069,34909
13070,36711
13071,36882
13072,36342
13073,36231
13074,35652
13075,35128
13076,34524
13077,34102
13078,33808
13079,33765
13080,33455
13081,33209
13082,32832
13083,32639
13084,32558
13085,32579
13086,33293
13087,34726
13088,36177
13089,37595
13090,38039
13091,38470
13092,39310
13093,41169
13094,41055
13095,39875
13096,38305
13097,36770
13098,34697
13099,32710
13100,30295
13101,28219
13102,26444
13103,25611
13104,25520
13105,25462
13106,25349
13107,25113
13108,24877
13109,24692
13110,24641
13111,24573
13112,24788
13113,25609
13114,26645
13115,28758
13116,31904
13117,35386
13118,37334
13119,37853
13120,37291
13121,37387
13122,36828
13123,36188
13124,35936
13125,35708
13126,35392
13127,35236
13128,34644
13129,33923
13130,33527
13131,33466
13132,33340
13133,33304
13134,34086
13135,35424
13136,36743
13137,37830
13138,38457
13139,38815
13140,39885
13141,41857
13142,41550
13143,40622
13144,38962
13145,37453
13146,35339
13147,32874
13148,30478
13149,27965
13150,26545
13151,26202
13152,25739
13153,25453
13154,25522
13155,25249
13156,24944
13157,24645
13158,24464
13159,24504
13160,24699
13161,25496
13162,26542
13163,28493
13164,31636
13165,35205
13166,37126
13167,37927
13168,37456
13169,37550
13170,36999
13171,36403
13172,35829
13173,35247
13174,34903
13175,34569
13176,33971
13177,33338
13178,32825
13179,32771
13180,32607
13181,32746
13182,33520
13183,34525
13184,35677
13185,36761
13186,37433
13187,38031
13188,39184
13189,40767
13190,40311
13191,38933
13192,37560
13193,36009
13194,34194
13195,32517
13196,30457
13197,28222
13198,26598
13199,25862
13200,25460
13201,25449
13202,25144
13203,24966
13204,24554
13205,24284
13206,24125
13207,23982
13208,23885
13209,24125
13210,24615
13211,25280
13212,25955
13213,27535
13214,29271
13215,31168
13216,32232
13217,33258
13218,33535
13219,33504
13220,33192
13221,32933
13222,32728
13223,32489
13224,31991
13225,31556
13226,30917
13227,30525
13228,30256
13229,30254
13230,30692
13231,31425
13232,32656
13233,34170
13234,35191
13235,35996
13236,37082
13237,38086
13238,37295
13239,35982
13240,34874
13241,33655
13242,32304
13243,30997
13244,29305
13245,27502
13246,26131
13247,25144
13248,24646
13249,24342
13250,24345
13251,24143
13252,24030
13253,23637
13254,23471
13255,23234
13256,23027
13257,23235
13258,23510
13259,24009
13260,24802
13261,25528
13262,25895
13263,27461
13264,28708
13265,29634
13266,30140
13267,30543
13268,30444
13269,30501
13270,30470
13271,30323
13272,30067
13273,29729
13274,29300
13275,29259
13276,29345
13277,29676
13278,30404
13279,31388
13280,32661
13281,33913
13282,34759
13283,35833
13284,37314
13285,38324
13286,37241
13287,36174
13288,34489
13289,33251
13290,31312
13291,29711
13292,27645
13293,25459
13294,23845
13295,22970
13296,22588
13297,22744
13298,23132
13299,22922
13300,22607
13301,22300
13302,22145
13303,21969
13304,22041
13305,22507
13306,23756
13307,26049
13308,29408
13309,33386
13310,35736
13311,37094
13312,37151
13313,37942
13314,38158
13315,38015
13316,38080
13317,38363
13318,38376
13319,38459
13320,38371
13321,38296
13322,37888
13323,37738
13324,37604
13325,37533
13326,38352
13327,39349
13328,40486
13329,41312
13330,41685
13331,41917
13332,42662
13333,42416
13334,41280
13335,40113
13336,38558
13337,36749
13338,34626
13339,32594
13340,30063
13341,27753
13342,25969
13343,25249
13344,24901
13345,24819
13346,24944
13347,24910
13348,24584
13349,24340
13350,24233
13351,24186
13352,24309
13353,25094
13354,26017
13355,28258
13356,31679
13357,35390
13358,37172
13359,38051
13360,38022
13361,38348
13362,38640
13363,38674
13364,38583
13365,38482
13366,38204
13367,38016
13368,37762
13369,37524
13370,37327
13371,37379
13372,37261
13373,37226
13374,37843
13375,38870
13376,39789
13377,40537
13378,41028
13379,41463
13380,42863
13381,42980
13382,41688
13383,40714
13384,39203
13385,37436
13386,35284
13387,33117
13388,30837
13389,28522
13390,27276
13391,26552
13392,25988
13393,25702
13394,25741
13395,25457
13396,24972
13397,24520
13398,24419
13399,24389
13400,24475
13401,25211
13402,26419
13403,28652
13404,31651
13405,35518
13406,37572
13407,38462
13408,38259
13409,38803
13410,38930
13411,38597
13412,38494
13413,38360
13414,38255
13415,38138
13416,37723
13417,37372
13418,36928
13419,36757
13420,36379
13421,36023
13422,36866
13423,37776
13424,38794
13425,39732
13426,40113
13427,40793
13428,42181
13429,42584
13430,41715
13431,40606
13432,38987
13433,37456
13434,35138
13435,33214
13436,30863
13437,28616
13438,27602
13439,26607
13440,25901
13441,25696
13442,25926
13443,25739
13444,25380
13445,25222
13446,25125
13447,25036
13448,25151
13449,25928
13450,26933
13451,29485
13452,32963
13453,36553
13454,38500
13455,39166
13456,38397
13457,38372
13458,37970
13459,37257
13460,36700
13461,36598
13462,36227
13463,36211
13464,36108
13465,36093
13466,36068
13467,36025
13468,36089
13469,36292
13470,37150
13471,38318
13472,39392
13473,40304
13474,40848
13475,41626
13476,43215
13477,43578
13478,42785
13479,41606
13480,40078
13481,38321
13482,36149
13483,33772
13484,31461
13485,29212
13486,27670
13487,27217
13488,26490
13489,26237
13490,26269
13491,26098
13492,25823
13493,25643
13494,25429
13495,25264
13496,25532
13497,26263
13498,27109
13499,29362
13500,32755
13501,36606
13502,38500
13503,39013
13504,38527
13505,38434
13506,37916
13507,37283
13508,36637
13509,36305
13510,35833
13511,35607
13512,35225
13513,34778
13514,34578
13515,34686
13516,34657
13517,34779
13518,35429
13519,36422
13520,37486
13521,38507
13522,39049
13523,39978
13524,41415
13525,41515
13526,40652
13527,39309
13528,37966
13529,36213
13530,34461
13531,32717
13532,30725
13533,28863
13534,27348
13535,26281
13536,25821
13537,25677
13538,25766
13539,25472
13540,25057
13541,24647
13542,24387
13543,24214
13544,24106
13545,24281
13546,24751
13547,25717
13548,26478
13549,27891
13550,29420
13551,31385
13552,32237
13553,33204
13554,33418
13555,33660
13556,33534
13557,33243
13558,33169
13559,33062
13560,32714
13561,32259
13562,31788
13563,31726
13564,31617
13565,31648
13566,31910
13567,32505
13568,33655
13569,34967
13570,36050
13571,36950
13572,38450
13573,38328
13574,36934
13575,35657
13576,34715
13577,33458
13578,32048
13579,30430
13580,28696
13581,27026
13582,25578
13583,24842
13584,24415
13585,24069
13586,24326
13587,24297
13588,23776
13589,23263
13590,23101
13591,22824
13592,22642
13593,22827
13594,23057
13595,23663
13596,24461
13597,24350
13598,25284
13599,26973
13600,28237
13601,29414
13602,30160
13603,30660
13604,30769
13605,30895
13606,31063
13607,31235
13608,31147
13609,30666
13610,30183
13611,29923
13612,29901
13613,30209
13614,30917
13615,32096
13616,33525
13617,34771
13618,35942
13619,36978
13620,38852
13621,38880
13622,37574
13623,36713
13624,35449
13625,34251
13626,32523
13627,30865
13628,28732
13629,26703
13630,25165
13631,24520
13632,24130
13633,24605
13634,24977
13635,24879
13636,24595
13637,24272
13638,24151
13639,24197
13640,24349
13641,25098
13642,26006
13643,28704
13644,32255
13645,36220
13646,38345
13647,39155
13648,38692
13649,38711
13650,38408
13651,37835
13652,37173
13653,36883
13654,36852
13655,36924
13656,36545
13657,36038
13658,35494
13659,35354
13660,35257
13661,35437
13662,36302
13663,37698
13664,39137
13665,40205
13666,40909
13667,41980
13668,43744
13669,43682
13670,42506
13671,41167
13672,39725
13673,37701
13674,35541
13675,33200
13676,30690
13677,28229
13678,26580
13679,25939
13680,25748
13681,25656
13682,25924
13683,25797
13684,25618
13685,25416
13686,25240
13687,25162
13688,25272
13689,25999
13690,26783
13691,29244
13692,32949
13693,36970
13694,38812
13695,39559
13696,39179
13697,39158
13698,38783
13699,38450
13700,38118
13701,37932
13702,37793
13703,37809
13704,37758
13705,37801
13706,37734
13707,38020
13708,38129
13709,38218
13710,39035
13711,40305
13712,41657
13713,42794
13714,43493
13715,44187
13716,45509
13717,44850
13718,43629
13719,42348
13720,40577
13721,38825
13722,36630
13723,34220
13724,31723
13725,29235
13726,27880
13727,27168
13728,26664
13729,26737
13730,27030
13731,26967
13732,26714
13733,26387
13734,26195
13735,26021
13736,26017
13737,26596
13738,27505
13739,31015
13740,34627
13741,38832
13742,40593
13743,40590
13744,39752
13745,39837
13746,39300
13747,39145
13748,38643
13749,38243
13750,37984
13751,38157
13752,38248
13753,38162
13754,38024
13755,38157
13756,38161
13757,38361
13758,39220
13759,39987
13760,41176
13761,42084
13762,42921
13763,43879
13764,45377
13765,45012
13766,43799
13767,42479
13768,40659
13769,38854
13770,36537
13771,34183
13772,31852
13773,29345
13774,27767
13775,27222
13776,26807
13777,26850
13778,27051
13779,27065
13780,26901
13781,26699
13782,26514
13783,26417
13784,26535
13785,27251
13786,28221
13787,31043
13788,34822
13789,38878
13790,40814
13791,41053
13792,40619
13793,41277
13794,41164
13795,40947
13796,40858
13797,40760
13798,40568
13799,40953
13800,40540
13801,40302
13802,39900
13803,39875
13804,39792
13805,39834
13806,40534
13807,40957
13808,42113
13809,43036
13810,43623
13811,44536
13812,45656
13813,45164
13814,43949
13815,42300
13816,40533
13817,38732
13818,36412
13819,33974
13820,31952
13821,29638
13822,28426
13823,27692
13824,27124
13825,26708
13826,27137
13827,27038
13828,26769
